PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
368,2022-10-16,16:51:49.36,3,1,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.3361,-2.220633,-3.375757,1884.092225,261.959786,2:45,6.17854,1.46876,4.85402,-36.92222,4.47835,21.36261,0.9949,0.04973,76.7379,-8.904479,0.387535,0.4631,,,,,,,,,,,,-11.58768,3.30366,-1.15462,50,5.92767,6.23355,-121.96299,-6.15425,-17.27473,26.28704,-27.24901,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,5c404d90-4d94-11ed-a269-f582c5039051,81.39165,,,7.5982,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:51:49.36,2022-10-16T16:51:49.3653776-04:00,2022-10-16T20:51:49.3653776Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,ee766d52-0bb7-4b1e-8340-bc1882fc5978,55.64627,-123.17393,13.14352,6.18226,-4.89899,-13.62451,-1.46011,7.02933,-8.63737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
369,2022-10-16,16:52:12.37,3,2,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.84907,-0.509541,-2.401956,2008.190811,267.618503,3:00,6.26438,1.43319,5.04275,-39.43049,2.63118,23.64104,2.49741,1.13614,75.13047,-7.721151,1.779055,0.466783,,,,,,,,,,,,-12.4269,2.01071,-1.22337,50,6.18492,4.00526,-121.26531,-2.56857,-18.0457,29.19212,-29.25418,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,69f20280-4d94-11ed-a269-f582c5039051,80.74944,,,8.71859,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:52:12.37,2022-10-16T16:52:12.3738896-04:00,2022-10-16T20:52:12.3738896Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,ff18d514-7c66-430a-bfdb-28f8d8086787,55.45401,-122.57122,14.59606,6.27056,-1.25989,-14.62709,-1.4206,4.81254,-9.02285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
370,2022-10-16,16:52:27.56,3,3,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,90.20085,-1.89221,-2.204361,2099.298498,215.700724,1:15,6.47043,1.11365,4.80176,-17.29143,19.1082,12.75497,3.23458,0.08684,81.08804,-5.150851,0.037531,0.43423,70.99353,41.144795,-152.220784,3140.252439,,,,,43.37476,,,-7.01953,10.40493,-0.90592,50,6.268,4.40444,-130.44912,-4.91428,-11.90238,31.53285,-14.53136,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,73017f90-4d94-11ed-a269-f582c5039051,86.80293,34.32415,,9.11282,,,,2.27577,3.31728,-0.05933,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:52:27.56,2022-10-16T16:52:27.5617552-04:00,2022-10-16T20:52:27.5617552Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,096e3127-1afa-40ae-8349-74a3c3e60ed3,55.69624,-131.81886,15.76642,6.46776,-4.28306,-7.26568,-1.10846,4.92146,-5.95119,19.039065,2.27577,-69.37375,1.2733,0.90979,0.70353,-3.61117,7.00785,-6.55954,2.39313,3.31729,68.50935,-29.58008,3.63031,0.31775,-3.84102,7.39959,-6.74447,2.38194,-0.05933,-36.54429,4.893,-0.61461,-0.0454,0.50246,-0.91625,0.7926,-0.26203,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
371,2022-10-16,16:52:42.87,3,4,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,76.71427,-0.585128,-0.447568,2037.439005,52.816764,7:45,6.32725,1.38265,4.30635,-53.57668,-3.05732,-6.17288,1.30301,0.44028,70.63298,-10.110313,-1.526955,0.511564,46.52705,-48.667413,124.684037,,,,,4.31902,5.05131,11.648614,0.037776,2.90331,-0.98925,-1.32743,50,6.20902,1.12677,-111.21135,-3.16358,3.62104,20.71386,-33.40786,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,7c26f5a0-4d94-11ed-a269-f582c5039051,73.68074,1.94832,,6.08128,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:52:42.87,2022-10-16T16:52:42.8795152-04:00,2022-10-16T20:52:42.8795152Z,GroundBall,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,0b0c660f-bcd9-4474-9be8-c2cfd0f0d9c3,56.19618,-112.3595,10.35693,6.33305,-1.31181,-16.70393,-1.38432,0.92605,1.81052,,5.20622,-25.81359,,,,,,,,1.95036,-51.57594,,,,,,,,-0.53853,37.30176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
372,2022-10-16,16:53:10.77,3,5,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,1,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,89.88741,-2.575525,-2.55914,1998.982569,219.572306,1:15,6.32792,1.22634,4.61956,-18.59903,18.08399,13.87528,2.32534,-0.052,81.45176,-6.031554,-0.128771,0.435917,76.58821,28.720071,-142.792324,2059.163666,,,,,44.08584,,,-7.60874,10.00331,-0.97698,50,6.04684,5.13673,-129.99001,-6.54161,-12.91075,29.36082,-15.20012,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,8cc85070-4d94-11ed-a269-f582c5039051,86.46699,22.37021,,8.43565,,,,2.32904,2.34097,0.15668,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:53:10.77,2022-10-16T16:53:10.7766032-04:00,2022-10-16T20:53:10.7766032Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,091c528a-69ea-4590-bf52-ea108b9925cd,55.87996,-131.3114,14.68041,6.32585,-5.85753,-7.60006,-1.22123,5.71778,-6.45538,51.331646,2.33546,-78.63762,3.63588,,,,,,,2.36311,53.37563,-26.37398,,,,,,,0.13719,-59.03954,13.80377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
373,2022-10-16,16:53:24.29,3,6,"Smith, Kolten",1000187635,Right,GEO_BUL,"Myers, Carson",1000126835,Left,UAB_BLA,Undefined,11,Top,2,1,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,77.08909,-1.221956,-0.811439,2244.208347,56.785175,8:00,6.35939,1.40814,4.2842,-57.20901,-6.90689,-13.07552,0.42281,-0.45773,70.99208,-11.343077,-3.099204,0.510463,51.52498,-39.973902,70.001488,,,,,4.38723,4.05041,16.817779,0.017566,6.15859,-2.63587,-1.30561,50,6.16758,2.13451,-111.69155,-4.57982,7.71146,21.76391,-35.47453,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,94dacfe0-4d94-11ed-a269-f582c5039051,73.83969,0.8548,,6.09701,,,,3.85088,0.8548,0.31119,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:53:24.29,2022-10-16T16:53:24.2943248-04:00,2022-10-16T20:53:24.2943248Z,GroundBall,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,5bba4376-fc05-4596-a2fe-d49676096174,56.21878,-112.89682,10.88196,6.36681,-2.61526,-17.73727,-1.41199,1.70745,3.85573,,3.85074,19.85198,,,,,,,,0.85512,-48.66254,,,,,,,,0.31083,54.54726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
374,2022-10-16,16:55:56.44,1,1,"Haines, Tyler",1000090861,Right,UAB_BLA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,11,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.95529,-1.7434,-2.050721,2174.997696,213.892856,1:15,6.43177,0.7536,5.4587,-20.76155,15.9908,9.94851,3.06816,-0.33778,80.41345,-5.622138,-0.280217,0.436329,,,,,,,,,,,,-5.59477,8.9006,-0.57991,50,6.26405,4.13414,-127.57812,-4.57349,-9.22058,26.25532,-17.50523,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,ef906670-4d94-11ed-a269-f582c5039051,86.38539,,,7.54184,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:55:56.44,2022-10-16T16:55:56.4484880-04:00,2022-10-16T20:55:56.4484880Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,1d5776d6-065c-44d3-8981-49e446146680,55.04078,-128.61132,13.12766,6.43047,-3.88462,-8.75262,-0.74973,4.49699,-4.61029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
375,2022-10-16,16:56:10.03,1,2,"Haines, Tyler",1000090861,Right,UAB_BLA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,11,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.26146,-1.348608,-0.997712,2306.058773,69.152946,8:15,6.43315,1.04102,4.22633,-54.75802,-3.6978,-13.76579,0.57816,-1.0616,70.80795,-11.01398,-3.401871,0.514296,,,,,,,,,,,,6.4365,-1.04847,-0.9163,50,6.22785,2.50491,-110.57855,-4.69598,7.97767,19.52877,-33.47354,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,f7a46c80-4d94-11ed-a269-f582c5039051,73.28945,,,5.4535,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:56:10.03,2022-10-16T16:56:10.0317968-04:00,2022-10-16T20:56:10.0317968Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,0536424d-e9e1-4c57-bf50-6e9ae85fd287,56.27682,-111.68157,9.76438,6.43969,-2.80534,-16.73677,-1.04506,2.05432,3.98884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
376,2022-10-16,16:56:24.36,1,3,"Haines, Tyler",1000090861,Right,UAB_BLA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,11,Bottom,0,1,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,87.96958,-3.566517,-1.91815,2155.047704,210.134722,1:00,6.42284,1.05352,5.45341,-20.13163,16.57312,8.95162,1.4002,0.00313,80.89768,-7.304244,-0.324461,0.436046,71.57532,13.947198,156.929794,3707.958159,,,,,43.80272,,,-5.05957,9.67292,-0.89073,50,6.09408,3.88639,-127.4875,-8.61952,-8.35871,25.27477,-16.19382,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,002dc9a0-4d95-11ed-a269-f582c5039051,86.44138,9.04895,,7.07191,,,,2.79776,1.53766,-0.13152,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:56:24.36,2022-10-16T16:56:24.3676944-04:00,2022-10-16T20:56:24.3676944Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,4e46bba0-5802-4c76-b6b1-92446984f3b3,55.04735,-128.48425,12.63739,6.42141,-7.98089,-8.09691,-1.0505,4.21603,-4.17935,,2.79684,-93.7109,7.68042,,,,,,,1.54828,25.00834,-19.71667,,,,,,,-0.11427,39.44435,-13.56605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
377,2022-10-16,16:56:43.54,1,4,"Haines, Tyler",1000090861,Right,UAB_BLA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,11,Bottom,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.04421,-1.675702,-1.404566,2359.693384,68.020183,8:15,6.33007,1.28366,4.59805,-48.7316,-2.70252,-10.3776,0.67444,-0.91727,73.70281,-10.362389,-3.228128,0.488301,,,,,,,,,,,,4.72173,-0.49488,-1.12843,50,6.11156,3.28553,-115.99349,-5.25698,6.39552,22.87403,-32.84437,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,0ba34a30-4d95-11ed-a269-f582c5039051,77.191,,,6.34141,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:56:43.54,2022-10-16T16:56:43.5472656-04:00,2022-10-16T20:56:43.5472656Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,ccca67bd-bd38-4ea2-b522-a8f4c860910a,55.90403,-117.15199,11.43701,6.33569,-3.59351,-16.42219,-1.28662,2.96162,3.19776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
378,2022-10-16,16:57:00.01,1,5,"Haines, Tyler",1000090861,Right,UAB_BLA,"Knowles, Kaiden",1000064174,Right,GEO_BUL,Undefined,11,Bottom,0,2,2,Slider,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,78.69273,-0.672498,-0.148823,2319.470187,56.924836,8:00,6.32174,1.26675,4.66416,-54.91279,-7.41556,-13.75898,1.10682,-0.02121,72.37031,-10.476501,-2.572188,0.496027,,,,,,,,,,,,6.75831,-3.0791,-1.2382,50,6.20271,0.87308,-114.13182,-3.41354,8.848,22.46655,-36.20519,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,15733110-4d95-11ed-a269-f582c5039051,75.98865,,,6.32243,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:57:00.01,2022-10-16T16:57:00.0141584-04:00,2022-10-16T20:57:00.0141584Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,c3740ce2-0684-436e-a5dd-97a97d2b5ecf,55.83875,-115.27543,11.23328,6.32956,-1.57059,-18.1026,-1.27117,0.42269,4.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
379,2022-10-16,16:57:31.83,2,1,"Haines, Tyler",1000090861,Right,UAB_BLA,"Boykin, Lukas",1000097214,Right,GEO_BUL,Undefined,11,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.3746,-2.239633,-1.388404,2195.190143,195.529739,12:30,6.38521,0.91422,5.43223,-20.86478,16.33233,4.21315,2.54733,-0.03521,80.13939,-6.125446,-0.638612,0.438961,,,,,,,,,,,,-2.50465,9.19209,-0.79425,50,6.17248,2.88998,-126.75931,-5.65051,-4.08474,25.33926,-17.18287,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,285b95b0-4d95-11ed-a269-f582c5039051,85.86737,,,7.23521,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:57:31.83,2022-10-16T16:57:31.8398736-04:00,2022-10-16T20:57:31.8398736Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,aafe4025-79c8-4546-a932-f347342c58e5,55.06725,-127.76824,12.66963,6.38385,-4.96634,-8.59143,-0.91256,3.05262,-2.04237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
380,2022-10-16,16:57:45.90,2,2,"Haines, Tyler",1000090861,Right,UAB_BLA,"Boykin, Lukas",1000097214,Right,GEO_BUL,Undefined,11,Bottom,1,0,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,87.99665,-3.68271,-2.133806,2150.52059,247.50745,2:15,6.4509,0.87167,5.36197,-30.89301,5.60406,11.07945,0.41586,-0.20694,81.99615,-9.269982,-0.161369,0.434811,,,,,,,,,,,,-6.15544,3.98835,-0.68833,50,6.09719,4.2867,-127.63335,-9.36754,-10.28545,23.07764,-25.50969,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,30be30f0-4d95-11ed-a269-f582c5039051,86.687,,,6.00049,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:57:45.90,2022-10-16T16:57:45.9099920-04:00,2022-10-16T20:57:45.9099920Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,f4129d97-c0ba-4a66-9a42-93cc9810b599,55.14112,-128.55957,11.53882,6.45261,-8.34371,-12.75484,-0.86866,4.6995,-5.14272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
381,2022-10-16,16:57:59.88,2,3,"Haines, Tyler",1000090861,Right,UAB_BLA,"Boykin, Lukas",1000097214,Right,GEO_BUL,Undefined,11,Bottom,1,1,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.43978,-0.010104,0.619767,2247.752998,47.595149,7:30,6.29992,1.15094,4.31235,-55.56231,-7.30894,-9.67878,1.66007,0.93694,72.20792,-9.881764,-1.072976,0.49996,,,,,,,,,,,,4.87945,-3.13177,-1.20746,50,6.24195,-0.80737,-113.73959,-2.21051,6.37394,21.41199,-36.26501,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,392252d0-4d95-11ed-a269-f582c5039051,75.39093,,,6.23186,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:57:59.88,2022-10-16T16:57:59.8839056-04:00,2022-10-16T20:57:59.8839056Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,bdc5280a-c591-4a2e-8dcd-b9d25fd6f468,56.1901,-114.899,10.706,6.30848,-0.24685,-18.13251,-1.1544,-1.1525,3.18697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
382,2022-10-16,16:58:14.11,2,4,"Haines, Tyler",1000090861,Right,UAB_BLA,"Boykin, Lukas",1000097214,Right,GEO_BUL,Undefined,11,Bottom,1,1,2,Slider,Curveball,InPlay,Undefined,FlyBall,Out,1,0,,78.03905,-0.587742,0.795408,2239.088417,43.566245,7:30,6.59724,0.8063,4.5221,-56.66586,-8.27213,-9.32481,1.31524,0.78683,71.98691,-10.670282,-0.843064,0.500687,88.16098,44.990547,-3.337301,5048.624671,109.98784,97.15795,1.63206,278.84575,278.84575,7.576376,5.530872,4.82453,-3.53831,-0.87988,50,6.48121,-1.18022,-113.19577,-3.32036,6.23636,21.38257,-36.7478,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,419e1b60-4d95-11ed-a269-f582c5039051,75.2815,115.17192,,6.05214,,,,3.33219,1.60084,-0.78189,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:58:14.11,2022-10-16T16:58:14.1114128-04:00,2022-10-16T20:58:14.1114128Z,FlyBall,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,27edd942-b5cf-4348-a2a8-d86c09313c85,55.98126,-114.32004,10.69128,6.60499,-1.38821,-18.3739,-0.80921,-1.50812,3.11818,198.195646,3.33893,91.16186,-20.80181,4.9548,-0.74593,0.06464,-0.00358,0.00038,-3E-05,1.60027,91.41957,-21.5035,1.56883,-0.04109,-0.09436,0.03123,-0.00418,0.0002,-0.78401,-5.28199,6.30547,-1.56877,0.242,-0.0201,0.00051,-0,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
383,2022-10-16,16:58:49.33,3,1,"Haines, Tyler",1000090861,Right,UAB_BLA,"Stinson, Josh",1000083902,Right,GEO_BUL,Undefined,11,Bottom,2,0,0,Fastball,Cutter,FoulBall,Undefined,Undefined,Undefined,0,0,,87.88926,-2.130237,-1.894771,2162.473347,206.21633,12:45,6.53977,0.71495,5.55374,-25.36805,11.21347,4.96292,2.43326,-0.64259,80.76491,-6.815074,-1.009429,0.435314,,,,,,,,,,,,-2.97528,6.60193,-0.55419,50,6.33885,3.99344,-127.47213,-5.6272,-4.91597,25.17615,-21.26577,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,56933ff0-4d95-11ed-a269-f582c5039051,86.58684,,,7.12435,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:58:49.33,2022-10-16T16:58:49.3359888-04:00,2022-10-16T20:58:49.3359888Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,4eea4264-2e5b-4cb1-bb00-2873b65003a7,54.94264,-128.4446,12.58807,6.54034,-4.80577,-10.63289,-0.71211,4.18332,-2.45799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
384,2022-10-16,16:59:06.74,3,2,"Haines, Tyler",1000090861,Right,UAB_BLA,"Stinson, Josh",1000083902,Right,GEO_BUL,Undefined,11,Bottom,2,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.75321,-0.03994,0.313812,2106.627121,43.082976,7:30,6.28,1.27216,4.52195,-58.36228,-9.58784,-10.41847,1.37844,0.70284,71.62835,-10.432001,-1.51646,0.502652,,,,,,,,,,,,5.20709,-4.29595,-1.29435,50,6.21962,-0.17856,-112.79066,-2.30684,6.67726,21.38697,-37.68294,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,60f358e0-4d95-11ed-a269-f582c5039051,74.98713,,,6.12487,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:59:06.74,2022-10-16T16:59:06.7474192-04:00,2022-10-16T20:59:06.7474192Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,4d2ea422-2298-4b0f-bc94-589f4e26aa60,55.98141,-113.91918,10.69348,6.28888,-0.31842,-18.84147,-1.27563,-0.5309,3.33863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
385,2022-10-16,16:59:30.05,3,3,"Haines, Tyler",1000090861,Right,UAB_BLA,"Stinson, Josh",1000083902,Right,GEO_BUL,Undefined,11,Bottom,2,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.74843,-0.740558,-0.433403,2102.61613,233.842312,1:45,6.56666,0.80499,5.43376,-28.74096,8.66103,10.38756,3.47799,1.26474,80.16488,-6.016362,1.416544,0.440168,,,,,,,,,,,,-5.35532,4.87886,-0.77407,50,6.48115,0.50937,-126.08383,-2.65699,-8.70225,23.36497,-24.24606,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,6ed48240-4d95-11ed-a269-f582c5039051,85.63188,,,6.58356,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,20:59:30.05,2022-10-16T16:59:30.0576528-04:00,2022-10-16T20:59:30.0576528Z,,v3,226,471227,,"Holifield, Nick",,Right,UAB_BLA,c842486e-4e7b-480a-8d59-ab66564a1faa,55.06721,-127.01938,11.68248,6.5681,-1.68616,-12.12303,-0.80145,0.85781,-4.35113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
