PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
127,2022-09-23,16:56:37.12,3,2,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,4,Bottom,1,1,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,84.15212,-2.106914,2.403961,2211.755737,,,6.25583,-2.52321,5.45521,,,,2.92306,-0.40077,77.27512,-5.196274,2.128246,0.45522,,,,,,,,,,,,1.42819,12.94099,2.31223,50,6.05917,-5.06181,-122.07447,-4.96318,2.16489,23.01213,-12.55763,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,38c44ed0-3b82-11ed-8e05-8da7bbbf7e98,82.80049,,,6.877,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:56:37.12,2022-09-23T16:56:37.1270000-04:00,2022-09-23T20:56:37.1270000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,eaaf456e-eb4e-4a95-a441-9b1514727df6,55.04565,-123.02194,11.50607,6.25287,-4.44615,-6.27882,2.52248,-5.15095,1.08245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
128,2022-09-23,16:57:22.53,3,3,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,4,Bottom,1,1,1,Slider,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.13291,1.185355,1.388352,2484.184209,,,5.94262,-2.80163,5.29687,,,,2.50789,-0.24519,66.94684,-8.704706,4.05714,0.531658,,,,,,,,,,,,-7.18292,0.16146,2.66397,50,6.01047,-3.08496,-104.78549,0.44193,-8.03347,16.72566,-31.99347,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,53deefe0-3b82-11ed-8e05-8da7bbbf7e98,70.89603,,,5.18607,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:57:22.53,2022-09-23T16:57:22.5380000-04:00,2022-09-23T20:57:22.5380000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,fe4408eb-6cd3-458d-84dd-e8dc10259333,55.20553,-105.61312,8.36283,5.94943,2.02505,-15.99673,2.80678,-2.68745,-4.01674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
129,2022-09-23,16:57:46.19,3,4,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,4,Bottom,1,1,2,ChangeUp,,FoulBall,Undefined,Undefined,Undefined,0,0,,76.30761,-1.585508,2.404437,1726.704872,,,6.12083,-2.50685,5.85882,,,,1.9778,-0.72841,70.59049,-7.519349,1.42167,0.49736,89.57704,2.667028,62.192353,4504.400831,,,,58.70406,58.70406,62.034584,0.450756,3.45701,8.90087,2.315,50,5.97324,-4.46249,-110.81993,-3.9806,4.32974,18.48258,-21.02619,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,61f90390-3b82-11ed-8e05-8da7bbbf7e98,75.78499,2.54583,,5.71712,,,,3.46472,2.17666,1.08685,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:57:46.19,2022-09-23T16:57:46.1900000-04:00,2022-09-23T20:57:46.1900000Z,GroundBall,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,464a12c1-bee8-4232-9241-59cb6acb08ab,54.64226,-111.59148,9.24129,6.12109,-3.10286,-10.51309,2.50506,-4.64324,2.16487,,3.4754,60.90619,-16.78726,,,,,,,2.18892,5.75004,-23.58745,,,,,,,1.0833,116.18844,-7.8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,High,,,
130,2022-09-23,16:58:19.55,3,5,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Collins, Corey",690970,Left,GEO_BUL,Undefined,4,Bottom,1,1,2,Fastball,,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,86.93781,-4.243641,4.382697,2171.097261,,,6.32697,-2.50281,5.33315,,,,1.67995,0.89524,79.29356,-5.820557,2.852203,0.444353,,,,,,,,,,,,5.54422,16.75647,2.1127,50,5.93704,-9.23674,-125.50937,-9.45099,8.85242,25.1668,-5.41918,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,75d6ebc0-3b82-11ed-8e05-8da7bbbf7e98,84.82535,,,7.64425,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:58:19.55,2022-09-23T16:58:19.5530000-04:00,2022-09-23T20:58:19.5530000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,6ca6ebac-1bae-43e3-83b7-162996eeed1b,55.16601,-126.541,12.5834,6.3199,-9.22886,-2.70959,2.49877,-9.59961,4.42621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
131,2022-09-23,16:58:51.71,4,1,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,0,0,Slider,,BallCalled,Undefined,Undefined,Undefined,0,0,,73.93333,0.332638,4.863258,2433.783492,,,5.84988,-2.95369,5.09418,,,,1.89704,2.34661,68.61039,-8.87756,6.351861,0.522681,,,,,,,,,,,,-2.92512,1.17721,2.48623,50,5.84131,-9.42741,-106.98979,-1.07828,-3.40877,17.52975,-30.80222,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,8907cb10-3b82-11ed-8e05-8da7bbbf7e98,72.1136,,,5.32294,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:58:51.71,2022-09-23T16:58:51.7130000-04:00,2022-09-23T20:58:51.7130000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,b27bcafd-9583-43a8-ab5c-ef81220b36b7,55.4063,-107.87195,8.76487,5.85657,0.47179,-15.40111,2.95634,-9.25587,-1.70438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
132,2022-09-23,16:59:12.78,4,2,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,1,0,Slider,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,72.27577,0.667611,1.972127,2568.478417,,,5.96263,-2.81242,5.13355,,,,1.48105,0.15413,66.70162,-10.381168,4.328962,0.535036,,,,,,,,,,,,-6.08079,-2.75063,2.61654,50,5.97748,-4.10196,-104.86499,-0.7811,-6.73455,18.62752,-35.22043,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,95a3a330-3b82-11ed-8e05-8da7bbbf7e98,70.44839,,,5.57415,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:59:12.78,2022-09-23T16:59:12.7840000-04:00,2022-09-23T20:59:12.7840000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,47b44747-8d99-4e93-9859-fab90e9ccb1c,55.36934,-105.81447,9.31376,5.97154,1.01414,-17.61022,2.81687,-3.75868,-3.36728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
133,2022-09-23,16:59:32.95,4,3,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,87.58727,-4.490088,3.398603,2255.148236,,,6.21821,-2.47552,5.46778,,,,1.37556,0.25027,80.05302,-6.011607,2.422115,0.439312,,,,,,,,,,,,3.70732,16.61363,2.18014,50,5.81727,-7.27999,-126.60134,-10.06759,6.02823,25.39646,-5.15979,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,a19383e0-3b82-11ed-8e05-8da7bbbf7e98,85.79874,,,7.53425,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:59:32.95,2022-09-23T16:59:32.9560000-04:00,2022-09-23T20:59:32.9560000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,aee252eb-94b8-4557-be1c-08bcec768322,55.03205,-127.60679,12.69823,6.2118,-9.86331,-2.5799,2.47308,-7.51865,3.01412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
134,2022-09-23,16:59:55.47,4,4,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,86.76882,-1.536003,4.36187,2259.950471,,,6.03973,-2.61529,5.33546,,,,3.39314,0.69074,79.54791,-4.281901,2.677177,0.442969,,,,,,,,,,,,5.86819,12.47847,2.22771,50,5.89057,-9.15621,-125.61655,-3.77987,9.44327,23.74664,-12.09329,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,aeffcb60-3b82-11ed-8e05-8da7bbbf7e98,85.09043,,,7.2209,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,20:59:55.47,2022-09-23T16:59:55.4720000-04:00,2022-09-23T20:59:55.4720000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,c37c89a1-7a5c-416a-9685-2de0b1cd4f51,55.16284,-126.58877,11.87332,6.03519,-3.28475,-6.04664,2.61049,-9.54283,4.72164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
135,2022-09-23,17:00:18.33,4,5,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,3,1,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,85.75873,-3.023712,2.211186,2220.851945,,,6.13233,-2.67744,5.41177,,,,2.93705,-0.982,77.37276,-4.023113,1.407639,0.45067,,,,,,,,,,,,2.97414,18.95477,2.48402,50,5.86119,-4.59867,-124.12809,-6.50832,4.58844,27.43682,-2.93113,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,bca0de80-3b82-11ed-8e05-8da7bbbf7e98,83.63654,,,8.38597,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:00:18.33,2022-09-23T17:00:18.3350000-04:00,2022-09-23T21:00:18.3350000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,349d5c10-56ff-46d8-a92e-3f16b2392b9f,55.08721,-125.24751,13.71841,6.12429,-6.38873,-1.46556,2.67546,-4.78587,2.29422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
136,2022-09-23,17:00:52.12,4,6,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Spikes, Garrett",1000096937,Left,GEO_BUL,Undefined,4,Bottom,2,3,2,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,87.29584,-1.763538,4.256291,2178.713668,,,6.18593,-2.6133,5.50984,,,,3.4291,0.53643,79.46603,-4.322421,2.472608,0.44041,,,,,,,,,,,,6.21744,13.02363,2.24808,50,6.02293,-8.9537,-126.31342,-4.22996,10.0392,25.86662,-11.14496,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,d0c91620-3b82-11ed-8e05-8da7bbbf7e98,85.58483,,,7.82981,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:00:52.12,2022-09-23T17:00:52.1240000-04:00,2022-09-23T21:00:52.1240000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,a7a6dd95-97e1-4146-b1a3-45e9a2623bd8,54.98744,-127.33066,12.93331,6.18066,-3.79167,-5.57248,2.60796,-9.3485,5.0196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
137,2022-09-23,17:01:51.90,5,1,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,0,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,87.19136,-2.821574,3.519553,2267.382846,,,6.16247,-2.50912,5.55003,,,,2.38712,0.16196,79.93548,-5.422806,2.192735,0.439327,69.76399,80.215027,-169.502949,4246.164571,,,,,4.714,,,4.74292,13.1256,2.20942,50,5.90916,-7.45492,-126.30336,-6.60898,7.69263,24.74635,-10.88534,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f464d6f0-3b82-11ed-8e05-8da7bbbf7e98,85.79583,38.06381,,7.25588,,,,2.66688,2.61605,-0.18228,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:01:51.90,2022-09-23T17:01:51.9080000-04:00,2022-09-23T21:01:51.9080000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,0f684811-2e64-44a7-834c-7d7b28ec6449,54.95073,-127.26965,12.37317,6.15893,-6.18393,-5.44267,2.50638,-7.7553,3.84632,,2.67247,-17.29139,-4.41147,,,,,,,2.6215,100.64633,-24.3247,,,,,,,-0.18964,-2.91484,7.17728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Medium,Low,,,
138,2022-09-23,17:02:23.01,5,2,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,0,1,ChangeUp,,BallCalled,Undefined,Undefined,Undefined,0,0,,77.10882,-2.894123,2.880286,1753.003798,,,5.89358,-2.64602,5.7912,,,,-0.16431,-0.3779,71.61665,-10.246911,1.990388,0.493942,,,,,,,,,,,,3.33563,4.60713,2.41187,50,5.63026,-5.45269,-111.83568,-6.88511,4.24345,19.32242,-26.31304,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,06f46d30-3b83-11ed-8e05-8da7bbbf7e98,76.30943,,,5.49217,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:02:23.01,2022-09-23T17:02:23.0140000-04:00,2022-09-23T21:02:23.0140000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,c2742de4-71c1-49ab-a29b-7de75afad977,54.71096,-112.64668,9.66121,5.89606,-5.7807,-13.15652,2.64447,-5.63079,2.12173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
139,2022-09-23,17:02:55.82,5,3,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,1,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,85.78267,-2.294795,1.784357,2161.278673,,,6.19473,-2.6335,5.29028,,,,2.6822,-1.4374,78.76042,-5.364824,0.762894,0.447821,,,,,,,,,,,,3.3498,12.20556,2.47532,50,5.97413,-3.62509,-124.41956,-5.47525,5.28045,23.65066,-12.93399,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,1a7d3080-3b83-11ed-8e05-8da7bbbf7e98,84.16854,,,7.02225,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:02:55.82,2022-09-23T17:02:55.8200000-04:00,2022-09-23T21:02:55.8200000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,96bc3fd6-c7fe-426c-a9a6-2dab07f606ff,55.20873,-125.40577,11.82533,6.1912,-4.93591,-6.46699,2.63108,-3.84528,2.64022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
140,2022-09-23,17:03:24.57,5,4,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,2,1,Fastball,,BallCalled,Undefined,Undefined,Undefined,0,0,,85.32397,-0.757744,2.679671,2156.836804,,,6.13946,-2.50867,5.44422,,,,4.22363,-0.44007,77.77979,-3.542155,1.737053,0.450079,,,,,,,,,,,,3.40221,12.96044,2.27541,50,6.06282,-5.56026,-123.70901,-2.01452,5.27295,24.65202,-12.08726,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,2b9e69b0-3b83-11ed-8e05-8da7bbbf7e98,83.7462,,,7.54418,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:03:24.57,2022-09-23T17:03:24.5790000-04:00,2022-09-23T21:03:24.5790000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,9e32bfdf-eaba-4818-b22d-c9e03195c164,55.05333,-124.71194,12.32601,6.13477,-1.52276,-6.04363,2.50598,-5.77479,2.63647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
141,2022-09-23,17:03:46.63,5,5,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,3,1,Fastball,,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.28254,-2.025717,2.081196,2150.617723,,,6.12385,-2.42006,5.38484,,,,2.49531,-1.06954,77.17424,-5.905011,0.799485,0.455832,,,,,,,,,,,,4.18847,10.6754,2.23914,50,5.92828,-4.13416,-122.20752,-4.97244,6.34438,23.72018,-16.00373,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,38ca73e0-3b83-11ed-8e05-8da7bbbf7e98,82.68937,,,7.1083,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:03:46.63,2022-09-23T17:03:46.6340000-04:00,2022-09-23T21:03:46.6340000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,098ebadf-c820-4ebc-bdc8-5d8d0f105141,55.11359,-123.19606,11.86009,6.12161,-4.30549,-8.00186,2.41695,-4.39856,3.17219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
142,2022-09-23,17:04:16.36,5,6,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,3,2,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,85.63533,-3.656622,2.236395,2080.260851,,,6.33424,-2.47148,5.41069,,,,2.52255,-0.42721,77.84202,-4.679303,2.125519,0.450054,79.58232,53.951043,-44.581728,,,,,,94.63563,,,0.96315,18.89678,2.27289,50,6.00621,-4.81456,-123.96374,-7.90076,1.49289,25.6769,-2.88322,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,4a7e5020-3b83-11ed-8e05-8da7bbbf7e98,83.75091,109.41956,,7.79331,,,,3.05693,2.36083,0.96064,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:04:16.36,2022-09-23T17:04:16.3640000-04:00,2022-09-23T21:04:16.3640000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,fa06bb1c-e426-49c0-b386-237ffa708ef7,55.08926,-125.01345,12.83845,6.3268,-7.7829,-1.44161,2.47097,-4.87559,0.74645,,3.05693,48.92243,-15.62336,4.78881,-1.17906,0.25845,-0.0462,0.00537,-0.00029,2.36083,94.37031,-24.15896,1.89378,-0.06377,-0.07446,0.02918,-0.00621,0.00062,0.96064,-48.21329,13.86784,-4.56776,1.18843,-0.27349,0.0516,-0.00648,0.00038,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,Medium,Low,,,
143,2022-09-23,17:05:07.80,5,7,"Evans Jr, Jarvis",1000127884,Left,GEO_PRA,"Thomas, Justin",1000088291,Right,GEO_BUL,Undefined,4,Bottom,2,3,2,Fastball,,BallCalled,Walk,Undefined,Undefined,0,0,,85.69923,-4.260678,2.490019,2207.260107,,,6.24514,-2.48889,5.45991,,,,1.11025,-0.75972,78.85906,-6.855578,1.203557,0.44752,,,,,,,,,,,,4.30851,14.11954,2.27458,50,5.85986,-5.09169,-124.0699,-9.62099,6.76144,23.24477,-10.01595,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,692a0730-3b83-11ed-8e05-8da7bbbf7e98,84.22517,,,6.84018,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:05:07.80,2022-09-23T17:05:07.8050000-04:00,2022-09-23T21:05:07.8050000Z,,v3,226,,,"Gonzalez, Fernando",1000064202,Right,GEO_PRA,529ef816-70b1-4a8e-889d-c401c9c16246,55.04048,-125.01067,11.62239,6.24104,-9.21562,-5.00798,2.48619,-5.36534,3.38072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
144,2022-09-23,17:08:46.97,1,1,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Anderson, Ben",1000025449,Left,GEO_PRA,Undefined,5,Top,0,0,0,Fastball,,FoulBall,Undefined,Undefined,Undefined,0,0,,90.90516,-3.354535,-2.361895,2159.260747,,,6.33114,0.5857,5.29644,,,,2.23904,-0.66164,82.99041,-5.52547,-0.295148,0.424003,68.22794,36.591572,-146.69022,3609.837528,,,,,43.35363,,,-6.55079,13.08024,-0.37983,50,6.01804,4.90364,-131.66375,-8.03766,-11.49791,27.9827,-9.21572,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,ebca1f40-3b83-11ed-8e05-8da7bbbf7e98,88.89664,28.20495,,7.91475,,,,2.21977,2.33437,0.63936,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:08:46.97,2022-09-23T17:08:46.9710000-04:00,2022-09-23T21:08:46.9710000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,ff6ea5ba-2034-40fd-8bc4-2e3cc00e49e5,55.20447,-132.76525,13.99135,6.32729,-7.67489,-4.60786,-0.58177,5.35624,-5.74896,,2.21977,-67.14511,-0.26023,1.41203,-0.41591,0.05211,0.10716,-0.12309,0.05003,2.33437,59.65096,-28.72916,3.91712,-0.82321,0.07938,0.13514,-0.15162,0.06145,0.63936,-44.12253,8.99206,-0.55828,0.00193,0.04137,-0.00205,-0.00835,0.00403,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,High,Low,,,
145,2022-09-23,17:09:08.33,1,2,"Greenler, Kyle",1000055576,Right,GEO_BUL,"Anderson, Ben",1000025449,Left,GEO_PRA,Undefined,5,Top,0,0,1,Splitter,,BallCalled,Undefined,Undefined,Undefined,0,0,,82.35978,-0.203023,-1.96902,1029.488977,,,6.18159,0.54665,5.01776,,,,3.3438,-0.77371,75.54636,-6.011865,-0.827981,0.469099,,,,,,,,,,,,-3.74355,5.76504,-0.36342,50,6.1368,3.82999,-119.46898,-1.55668,-5.42614,22.39147,-23.81786,GEO_BUL,GEO_PRA,UGeorgia,TeamExclusive,Team,20220923-UGeorgia-Private-1,f8948170-3b83-11ed-8e05-8da7bbbf7e98,80.35065,,,6.81342,,,,,,,e351aef0-7c4c-47b9-8e78-b3e78b3ec45d,2022-09-23,21:09:08.33,2022-09-23T17:09:08.3330000-04:00,2022-09-23T21:09:08.3330000Z,,v3,226,,,"Collins, Corey",690970,Right,GEO_BUL,0cab07f2-9f37-4cf8-b166-6b85a380ace2,55.48168,-120.49201,11.19574,6.18306,-0.46848,-11.90893,-0.54406,4.0779,-2.71307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low,Low,Low,,,,,
